day,price,,,
11/9/19,29.08882,,,
11/9/19,34.42571,,,
11/9/19,41.82114,,,
11/9/19,34.57768,,,
11/9/19,24.99122,,,
11/9/19,19.22932,,,
11/9/19,20.2779,,,
11/9/19,22.13062,,,
11/9/19,25.57056,,,
11/9/19,24.51437,,,
11/9/19,32.23196,,,
11/9/19,32.79868,,,
11/9/19,36.62559,,,
11/9/19,42.36152,,,
11/9/19,57.92056,,,
11/9/19,68.34676,,,
11/9/19,46.74837,,,
11/9/19,41.90996,,,
11/9/19,38.38783,,,
11/9/19,34.51424,,,
12/9/19,33.93527,,,
12/9/19,31.865,,,
12/9/19,30.67548,,,
12/9/19,30.11308,,,
12/9/19,30.6044,,,
12/9/19,34.03389,,,
12/9/19,40.99404,,,
12/9/19,35.17963,,,
12/9/19,24.32682,,,
12/9/19,21.15407,,,
12/9/19,21.34609,,,
12/9/19,23.48817,,,
12/9/19,27.90213,,,
12/9/19,30.07314,,,
12/9/19,33.73762,,,
12/9/19,36.12189,,,
12/9/19,39.12535,,,
12/9/19,53.37835,,,
12/9/19,73.42759365,,,
12/9/19,74.24553991,,,
12/9/19,53.12137,,,
12/9/19,42.40653,,,
12/9/19,38.26555,,,
12/9/19,36.04645,,,
13/9/19,34.98032,,,
13/9/19,31.97395,,,
13/9/19,31.10404,,,
13/9/19,30.69357,,,
13/9/19,30.91159,,,
13/9/19,32.62213,,,
13/9/19,38.25656,,,
13/9/19,34.53269,,,
13/9/19,27.79394,,,
13/9/19,24.18353,,,
13/9/19,23.09738,,,
13/9/19,29.23899,,,
13/9/19,31.75747,,,
13/9/19,34.89739,,,
13/9/19,39.5043,,,
13/9/19,42.1713,,,
13/9/19,49.52778,,,
13/9/19,65.54837,,,
13/9/19,71.91408635,,,
13/9/19,71.0280343,,,
13/9/19,53.63747,,,
13/9/19,43.12282,,,
13/9/19,39.52866,,,
13/9/19,36.49545,,,
14/9/19,32.5347,,,
14/9/19,33.42089,,,
14/9/19,32.04641,,,
14/9/19,31.52552,,,
14/9/19,32.68694,,,
14/9/19,31.9226,,,
14/9/19,33.55461,,,
14/9/19,29.64516,,,
14/9/19,21.12882,,,
14/9/19,20.58686,,,
14/9/19,21.10456,,,
14/9/19,25.94117,,,
14/9/19,28.86507,,,
14/9/19,30.72549,,,
14/9/19,34.09403,,,
14/9/19,35.68623,,,
14/9/19,38.13885,,,
14/9/19,46.79143,,,
14/9/19,77.29906,,,
14/9/19,63.38255,,,
14/9/19,44.58698,,,
14/9/19,38.62954,,,
14/9/19,36.28134,,,
14/9/19,34.99294,,,
15/9/19,34.7622,,,
15/9/19,34.54401,,,
15/9/19,33.3142,,,
15/9/19,33.16779,,,
15/9/19,32.90295,,,
15/9/19,33.08123,,,
15/9/19,33.39281,,,
15/9/19,31.19573,,,
15/9/19,22.62645,,,
15/9/19,19.69757,,,
15/9/19,21.26135,,,
15/9/19,24.66711,,,
15/9/19,29.5873,,,
15/9/19,31.88694,,,
15/9/19,33.39818,,,
15/9/19,35.31429,,,
15/9/19,34.97433,,,
15/9/19,40.40469,,,
15/9/19,50.68391,,,
15/9/19,52.93285,,,
15/9/19,43.84841,,,
15/9/19,38.90664,,,
15/9/19,35.16421,,,
15/9/19,33.26479,,,
16/9/19,33.11655,,,
16/9/19,31.80039,,,
16/9/19,30.52007,,,
16/9/19,29.79392,,,
16/9/19,30.71073,,,
16/9/19,36.95494,,,
16/9/19,38.86456,,,
16/9/19,37.14553,,,
16/9/19,29.71691,,,
16/9/19,27.36395,,,
16/9/19,25.45815,,,
16/9/19,25.91633,,,
16/9/19,28.60236,,,
16/9/19,30.55886,,,
16/9/19,32.4262,,,
16/9/19,32.10473,,,
16/9/19,30.99792,,,
16/9/19,34.47325,,,
16/9/19,44.71724,,,
16/9/19,47.9919,,,
16/9/19,39.28663,,,
16/9/19,34.10935,,,
16/9/19,34.70015,,,
16/9/19,31.29009,,,
17/9/19,31.79183,,,
17/9/19,30.08349,,,
17/9/19,29.33048,,,
17/9/19,28.59617,,,
17/9/19,30.59067,,,
17/9/19,34.53921,,,
17/9/19,40.61637,,,
17/9/19,34.38925,,,
17/9/19,23.09354,,,
17/9/19,19.75113,,,
17/9/19,17.4966,,,
17/9/19,22.07975,,,
17/9/19,20.64753,,,
17/9/19,25.05621,,,
17/9/19,29.10064,,,
17/9/19,29.3774,,,
17/9/19,30.6536,,,
17/9/19,37.90842,,,
17/9/19,49.03542,,,
17/9/19,51.2735,,,
17/9/19,41.46896,,,
17/9/19,37.09554,,,
17/9/19,33.32424,,,
17/9/19,30.1104,,,
18/9/19,28.46914,,,
18/9/19,28.07429,,,
18/9/19,27.13181,,,
18/9/19,28.10248,,,
18/9/19,27.93371,,,
18/9/19,34.09432,,,
18/9/19,39.74679,,,
18/9/19,34.64223,,,
18/9/19,23.25056,,,
18/9/19,21.48419,,,
18/9/19,18.70076,,,
18/9/19,19.12687,,,
18/9/19,20.48276,,,
18/9/19,22.4398,,,
18/9/19,23.67886,,,
18/9/19,26.92943,,,
18/9/19,28.60024,,,
18/9/19,35.27765,,,
18/9/19,47.09493,,,
18/9/19,50.40728,,,
18/9/19,42.54091,,,
18/9/19,38.86153,,,
18/9/19,35.53096,,,
18/9/19,29.26318,,,
19/9/19,30.13429,,,
19/9/19,28.79769,,,
19/9/19,29.36157,,,
19/9/19,28.50819,,,
19/9/19,29.49317,,,
19/9/19,35.8168,,,
19/9/19,39.31479,,,
19/9/19,34.36732,,,
19/9/19,26.42676,,,
19/9/19,15.5217,,,
19/9/19,9.774725044,,,
19/9/19,9.494358664,,,
19/9/19,10.22021852,,,
19/9/19,14.51337,,,
19/9/19,19.6118,,,
19/9/19,22.85735,,,
19/9/19,25.15408,,,
19/9/19,35.18398,,,
19/9/19,46.19333,,,
19/9/19,48.64579,,,
19/9/19,41.80009,,,
19/9/19,36.4129,,,
19/9/19,30.71084,,,
19/9/19,28.70694,,,
20/9/19,28.36968,,,
20/9/19,27.53012,,,
20/9/19,27.15458,,,
20/9/19,27.10957,,,
20/9/19,27.81225,,,
20/9/19,31.61962,,,
20/9/19,39.0683,,,
20/9/19,33.47979,,,
20/9/19,25.96469,,,
20/9/19,19.9652,,,
20/9/19,17.16579,,,
20/9/19,22.41398,,,
20/9/19,24.97942,,,
20/9/19,24.22788,,,
20/9/19,29.2117,,,
20/9/19,29.49362,,,
20/9/19,30.50425,,,
20/9/19,38.80851,,,
20/9/19,52.05734,,,
20/9/19,53.59752,,,
20/9/19,41.42805,,,
20/9/19,39.30043,,,
20/9/19,34.65429,,,
20/9/19,30.71277,,,
21/9/19,29.78568,,,
21/9/19,28.88496,,,
21/9/19,27.10922,,,
21/9/19,26.54462,,,
21/9/19,27.09522,,,
21/9/19,29.9943,,,
21/9/19,31.03159,,,
21/9/19,27.60735,,,
21/9/19,18.67843,,,
21/9/19,14.96421,,,
21/9/19,14.8605,,,
21/9/19,16.864,,,
21/9/19,21.35308,,,
21/9/19,23.08941,,,
21/9/19,27.14654,,,
21/9/19,28.62811,,,
21/9/19,29.19908,,,
21/9/19,38.15794,,,
21/9/19,54.83825,,,
21/9/19,59.76134,,,
21/9/19,43.67108,,,
21/9/19,39.36019,,,
21/9/19,34.62435,,,
21/9/19,31.52306,,,
22/9/19,32.31169,,,
22/9/19,30.2682,,,
22/9/19,29.70548,,,
22/9/19,29.06405,,,
22/9/19,29.2294,,,
22/9/19,29.366,,,
22/9/19,29.74397,,,
22/9/19,26.75492,,,
22/9/19,17.96531,,,
22/9/19,13.4543,,,
22/9/19,15.78766,,,
22/9/19,21.07917,,,
22/9/19,25.95746,,,
22/9/19,27.66218,,,
22/9/19,29.82209,,,
22/9/19,31.21375,,,
22/9/19,35.76885,,,
22/9/19,43.25263,,,
22/9/19,60.80672,,,
22/9/19,60.34594,,,
22/9/19,44.40205,,,
22/9/19,38.27416,,,
22/9/19,34.70529,,,
22/9/19,30.09671,,,
23/9/19,28.90005,,,
23/9/19,27.63457,,,
23/9/19,26.8998,,,
23/9/19,26.63256,,,
23/9/19,27.8218,,,
23/9/19,34.36304,,,
23/9/19,37.63783,,,
23/9/19,36.16621,,,
23/9/19,26.87794,,,
23/9/19,24.21723,,,
23/9/19,22.86303,,,
23/9/19,24.0356,,,
23/9/19,26.53842,,,
23/9/19,29.93203,,,
23/9/19,30.19185,,,
23/9/19,32.91721,,,
23/9/19,33.53021,,,
23/9/19,45.45407,,,
23/9/19,71.85474,,,
23/9/19,68.53003,,,
23/9/19,49.07323,,,
23/9/19,41.80094,,,
23/9/19,37.76923,,,
23/9/19,34.13856,,,
24/9/19,32.49621,,,
24/9/19,29.89288,,,
24/9/19,28.21723,,,
24/9/19,28.15104,,,
24/9/19,29.41204,,,
24/9/19,35.12489,,,
24/9/19,46.39981,,,
24/9/19,38.85998,,,
24/9/19,27.53769,,,
24/9/19,24.94948,,,
24/9/19,26.06304,,,
24/9/19,27.33214,,,
24/9/19,29.61818,,,
24/9/19,34.42691,,,
24/9/19,41.57327,,,
24/9/19,46.43738,,,
24/9/19,53.697,,,
24/9/19,67.68807349,,,
24/9/19,71.78112715,,,
24/9/19,68.1547373,,,
24/9/19,66.86187,,,
24/9/19,50.97648,,,
24/9/19,42.17213,,,
24/9/19,37.96091,,,
25/9/19,32.20067,,,
25/9/19,30.22523,,,
25/9/19,28.45515,,,
25/9/19,28.10695,,,
25/9/19,29.28399,,,
25/9/19,34.51604,,,
25/9/19,42.62303,,,
25/9/19,38.80009,,,
25/9/19,28.69902,,,
25/9/19,28.02751,,,
25/9/19,28.41902,,,
25/9/19,32.29542,,,
25/9/19,35.27393,,,
25/9/19,39.47209,,,
25/9/19,44.79072,,,
25/9/19,48.63864,,,
25/9/19,59.10104,,,
25/9/19,71.67250887,,,
25/9/19,71.53890978,,,
25/9/19,70.68705743,,,
25/9/19,65.88083,,,
25/9/19,50.16022,,,
25/9/19,43.17074,,,
25/9/19,39.10562,,,
26/9/19,34.77071,,,
26/9/19,30.05033,,,
26/9/19,28.71196,,,
26/9/19,28.2048,,,
26/9/19,28.44778,,,
26/9/19,32.69673,,,
26/9/19,39.87418,,,
26/9/19,37.76326,,,
26/9/19,29.55008,,,
26/9/19,27.17708,,,
26/9/19,26.98854,,,
26/9/19,27.15619,,,
26/9/19,28.8047,,,
26/9/19,30.47398,,,
26/9/19,32.81169,,,
26/9/19,36.06666,,,
26/9/19,33.73392,,,
26/9/19,43.57352,,,
26/9/19,58.9742,,,
26/9/19,58.59969,,,
26/9/19,47.05508,,,
26/9/19,38.27241,,,
26/9/19,34.11349,,,
26/9/19,30.55019,,,
27/9/19,32.24236,,,
27/9/19,29.44571,,,
27/9/19,28.3473,,,
27/9/19,26.43712,,,
27/9/19,26.53999,,,
27/9/19,32.07398,,,
27/9/19,39.45578,,,
27/9/19,35.56412,,,
27/9/19,28.70235,,,
27/9/19,24.24599,,,
27/9/19,23.51741,,,
27/9/19,23.37785,,,
27/9/19,24.9788,,,
27/9/19,24.42911,,,
27/9/19,26.146,,,
27/9/19,26.16469,,,
27/9/19,28.7751,,,
27/9/19,36.44544,,,
27/9/19,45.75008,,,
27/9/19,48.78323,,,
27/9/19,43.6065,,,
27/9/19,38.59271,,,
27/9/19,35.46479,,,
27/9/19,30.49462,,,
28/9/19,30.27375,,,
28/9/19,29.16606,,,
28/9/19,30.47966,,,
28/9/19,29.29914,,,
28/9/19,29.06885,,,
28/9/19,30.85109,,,
28/9/19,32.44165,,,
28/9/19,31.95479,,,
28/9/19,24.20671,,,
28/9/19,19.45068,,,
28/9/19,17.3203,,,
28/9/19,16.26528,,,
28/9/19,14.66691,,,
28/9/19,16.3667,,,
28/9/19,17.42195,,,
28/9/19,19.18384,,,
28/9/19,23.91267,,,
28/9/19,34.15865,,,
28/9/19,40.17048,,,
28/9/19,46.10971,,,
28/9/19,39.91933,,,
28/9/19,37.09732,,,
28/9/19,36.18334,,,
28/9/19,31.12482,,,
29/9/19,30.6717,,,
29/9/19,31.07631,,,
29/9/19,29.84091,,,
29/9/19,28.4723,,,
29/9/19,28.96925,,,
29/9/19,32.38039,,,
29/9/19,32.64141,,,
29/9/19,27.74704,,,
29/9/19,21.0739,,,
29/9/19,9.415467128,,,
29/9/19,9.974734311,,,
29/9/19,9.900116203,,,
29/9/19,10.28126877,,,
29/9/19,10.59864436,,,
29/9/19,12.14094,,,
29/9/19,13.73681,,,
29/9/19,16.75131,,,
29/9/19,32.07186,,,
29/9/19,42.03203,,,
29/9/19,46.76751,,,
29/9/19,42.87407,,,
29/9/19,39.50382,,,
29/9/19,37.57274,,,
29/9/19,30.45441,,,
30/9/19,27.5087,,,
30/9/19,27.03959,,,
30/9/19,26.37525,,,
30/9/19,26.22849,,,
30/9/19,27.33318,,,
30/9/19,32.3338,,,
30/9/19,37.39417,,,
30/9/19,35.9692,,,
30/9/19,29.35269,,,
30/9/19,27.35317,,,
30/9/19,27.20633,,,
30/9/19,23.65834,,,
30/9/19,22.54801,,,
30/9/19,25.40417,,,
30/9/19,26.78176,,,
30/9/19,27.44116,,,
30/9/19,24.57459,,,
30/9/19,34.03592,,,
30/9/19,44.30509,,,
30/9/19,49.74925,,,
30/9/19,41.80042,,,
30/9/19,36.77032,,,
30/9/19,35.44932,,,
30/9/19,31.28717,,,
1/10/19,28.14502,,,
1/10/19,27.59393,,,
1/10/19,27,,,
1/10/19,26.5055,,,
1/10/19,27.87874,,,
1/10/19,32.88969,,,
1/10/19,42.28633,,,
1/10/19,38.05415,,,
1/10/19,26.83018,,,
1/10/19,18.75839,,,
1/10/19,15.32205,,,
1/10/19,17.59898,,,
1/10/19,19.57799,,,
1/10/19,20.67759,,,
1/10/19,23.38118,,,
1/10/19,25.90551,,,
1/10/19,25.82974,,,
1/10/19,37.28807,,,
1/10/19,51.23087,,,
1/10/19,52.12785,,,
1/10/19,43.8575,,,
1/10/19,42.3974,,,
1/10/19,40.62914,,,
1/10/19,31.36648,,,
2/10/19,30.16173,,,
2/10/19,28.81509,,,
2/10/19,29.03358,,,
2/10/19,28.40734,,,
2/10/19,28.8467,,,
2/10/19,35.28254,,,
2/10/19,42.66656,,,
2/10/19,37.45116,,,
2/10/19,21.5727,,,
2/10/19,12.49776,,,
2/10/19,13.11377,,,
2/10/19,16.51216,,,
2/10/19,18.77801,,,
2/10/19,18.08979,,,
2/10/19,23.63746,,,
2/10/19,26.58737,,,
2/10/19,30.4553,,,
2/10/19,39.93514,,,
2/10/19,60.35152,,,
2/10/19,56.67259,,,
2/10/19,45.48436,,,
2/10/19,41.27061,,,
2/10/19,39.68549,,,
2/10/19,32.07207,,,
3/10/19,30.89406,,,
3/10/19,30.87537,,,
3/10/19,29.77719,,,
3/10/19,29.19925,,,
3/10/19,29.51565,,,
3/10/19,35.68163,,,
3/10/19,41.92163,,,
3/10/19,40.78664,,,
3/10/19,27.20218,,,
3/10/19,20.04435,,,
3/10/19,18.11545,,,
3/10/19,20.17947,,,
3/10/19,21.72553,,,
3/10/19,21.1236,,,
3/10/19,23.6363,,,
3/10/19,26.54083,,,
3/10/19,26.00646,,,
3/10/19,36.96491,,,
3/10/19,50.65806,,,
3/10/19,46.94786,,,
3/10/19,40.82822,,,
3/10/19,36.36478,,,
3/10/19,32.71219,,,
3/10/19,29.80212,,,
4/10/19,27.07332,,,
4/10/19,26.64973,,,
4/10/19,26.45055,,,
4/10/19,26.54783,,,
4/10/19,28.93013,,,
4/10/19,33.3025,,,
4/10/19,40.11171,,,
4/10/19,37.1183,,,
4/10/19,24.52622,,,
4/10/19,9.535340463,,,
4/10/19,10.30943468,,,
4/10/19,13.03168,,,
4/10/19,13.86996,,,
4/10/19,14.10454,,,
4/10/19,19.57242,,,
4/10/19,23.49907,,,
4/10/19,24.74783,,,
4/10/19,35.86371,,,
4/10/19,50.3911,,,
4/10/19,46.02518,,,
4/10/19,40.6393,,,
4/10/19,38.52827,,,
4/10/19,37.41597,,,
4/10/19,34.55691,,,
5/10/19,33.67418,,,
5/10/19,32.41629,,,
5/10/19,29.98946,,,
5/10/19,29.79392,,,
5/10/19,31.41131,,,
5/10/19,33.74098,,,
5/10/19,37.58606,,,
5/10/19,34.17444,,,
5/10/19,26.97404,,,
5/10/19,12.3229,,,
5/10/19,11.90098,,,
5/10/19,14.10518,,,
5/10/19,16.19021,,,
5/10/19,20.40178,,,
5/10/19,24.04572,,,
5/10/19,26.30637,,,
5/10/19,28.47828,,,
5/10/19,39.43783,,,
5/10/19,55.18586,,,
5/10/19,53.90593,,,
5/10/19,41.24624,,,
5/10/19,39.67388,,,
5/10/19,38.31078,,,
5/10/19,33.90025,,,
6/10/19,35.72259,,,
6/10/19,32.85331,,,
6/10/19,31.58178,,,
6/10/19,31.67498,,,
6/10/19,32.54599,,,
6/10/19,31.9863,,,
6/10/19,36.0145,,,
6/10/19,31.3854,,,
6/10/19,25.54508,,,
6/10/19,12.21108,,,
6/10/19,9.711687378,,,
6/10/19,12.33723,,,
6/10/19,16.88067,,,
6/10/19,24.76902,,,
6/10/19,26.92729,,,
6/10/19,27.99567,,,
6/10/19,30.58002,,,
6/10/19,42.53477,,,
6/10/19,65.86556,,,
6/10/19,63.81726,,,
6/10/19,44.36416,,,
6/10/19,41.93558,,,
6/10/19,38.74016,,,
6/10/19,34.02518,,,
7/10/19,33.2196,,,
7/10/19,32.01823,,,
7/10/19,31.15515,,,
7/10/19,31.0734,,,
7/10/19,32.0519,,,
7/10/19,37.20421,,,
7/10/19,44.47765,,,
7/10/19,41.07037,,,
7/10/19,29.14687,,,
7/10/19,25.52675,,,
7/10/19,23.82705,,,
7/10/19,25.65787,,,
7/10/19,27.20693,,,
7/10/19,31.83909,,,
7/10/19,32.36801,,,
7/10/19,35.86923,,,
7/10/19,36.64798,,,
7/10/19,53.46493,,,
7/10/19,64.98775592,,,
7/10/19,66.99041,,,
7/10/19,47.11845,,,
7/10/19,40.33472,,,
7/10/19,37.06681,,,
7/10/19,35.3104,,,
8/10/19,30.44617,,,
8/10/19,28.92961,,,
8/10/19,27.31895,,,
8/10/19,27.45181,,,
8/10/19,28.46162,,,
8/10/19,36.1089,,,
8/10/19,49.05521,,,
8/10/19,42.00231,,,
8/10/19,23.61523,,,
8/10/19,13.42652,,,
8/10/19,13.68612,,,
8/10/19,13.52247,,,
8/10/19,18.09588,,,
8/10/19,19.73069,,,
8/10/19,26.55319,,,
8/10/19,32.88302,,,
8/10/19,35.17578,,,
8/10/19,48.71854,,,
8/10/19,74.26652,,,
8/10/19,60.10413,,,
8/10/19,45.90999,,,
8/10/19,38.15998,,,
8/10/19,34.1753,,,
8/10/19,29.61106,,,
9/10/19,32.06395,,,
9/10/19,28.94198,,,
9/10/19,27.7487,,,
9/10/19,28.65923,,,
9/10/19,30.88473,,,
9/10/19,37.48554,,,
9/10/19,46.82253,,,
9/10/19,40.4014,,,
9/10/19,20.40602,,,
9/10/19,11.05034379,,,
9/10/19,10.12140398,,,
9/10/19,11.22321557,,,
9/10/19,10.17409027,,,
9/10/19,10.67929904,,,
9/10/19,12.96448,,,
9/10/19,25.74575,,,
9/10/19,27.51221,,,
9/10/19,40.1429,,,
9/10/19,57.97168,,,
9/10/19,62.26179,,,
9/10/19,47.73544,,,
9/10/19,39.44388,,,
9/10/19,37.33709,,,
9/10/19,33.47688,,,
10/10/19,29.93474,,,
10/10/19,30.2406,,,
10/10/19,29.94286,,,
10/10/19,30.12855,,,
10/10/19,31.51033,,,
10/10/19,37.57898,,,
10/10/19,45.77936,,,
10/10/19,39.31038,,,
10/10/19,30.47899,,,
10/10/19,19.61527,,,
10/10/19,20.16381,,,
10/10/19,19.68985,,,
10/10/19,21.23126,,,
10/10/19,25.7357,,,
10/10/19,29.04465,,,
10/10/19,29.87436,,,
10/10/19,32.03012,,,
10/10/19,41.98601,,,
10/10/19,65.97836,,,
10/10/19,56.35219,,,
10/10/19,46.06267,,,
10/10/19,42.21485,,,
10/10/19,37.31299,,,
10/10/19,33.20405,,,
11/10/19,30.89186,,,
11/10/19,29.48975,,,
11/10/19,29.17721,,,
11/10/19,29.05077,,,
11/10/19,31.63076,,,
11/10/19,37.06904,,,
11/10/19,44.97027,,,
11/10/19,42.10965,,,
11/10/19,32.22949,,,
11/10/19,25.42146,,,
11/10/19,21.43745,,,
11/10/19,22.65869,,,
11/10/19,24.80206,,,
11/10/19,28.73626,,,
11/10/19,29.96233,,,
11/10/19,30.9488,,,
11/10/19,33.01215,,,
11/10/19,42.74917,,,
11/10/19,65.12078,,,
11/10/19,53.61475,,,
11/10/19,43.79887,,,
11/10/19,40.21037,,,
11/10/19,36.50427,,,
11/10/19,32.72778,,,
12/10/19,36.51488,,,
12/10/19,34.46478,,,
12/10/19,33.39597,,,
12/10/19,32.49593,,,
12/10/19,32.83243,,,
12/10/19,37.42056,,,
12/10/19,45.24196,,,
12/10/19,37.72334,,,
12/10/19,28.26416,,,
12/10/19,19.74325,,,
12/10/19,18.431,,,
12/10/19,17.68263,,,
12/10/19,19.28,,,
12/10/19,21.34826,,,
12/10/19,21.22428,,,
12/10/19,26.48493,,,
12/10/19,28.01656,,,
12/10/19,43.81628,,,
12/10/19,68.18924,,,
12/10/19,55.25835,,,
12/10/19,44.83412,,,
12/10/19,42.26485,,,
12/10/19,37.376,,,
12/10/19,32.97892,,,
13/10/19,33.38462,,,
13/10/19,31.10615,,,
13/10/19,30.92225,,,
13/10/19,30.44176,,,
13/10/19,31.50973,,,
13/10/19,35.34153,,,
13/10/19,37.89692,,,
13/10/19,33.89905,,,
13/10/19,26.90347,,,
13/10/19,18.69213,,,
13/10/19,16.49859,,,
13/10/19,17.31636,,,
13/10/19,15.65864,,,
13/10/19,19.80109,,,
13/10/19,19.71181,,,
13/10/19,26.19707,,,
13/10/19,29.13648,,,
13/10/19,44.75244,,,
13/10/19,63.19969,,,
13/10/19,51.76303,,,
13/10/19,44.0761,,,
13/10/19,39.32238,,,
13/10/19,32.56446,,,
13/10/19,30.96875,,,
14/10/19,30.99141,,,
14/10/19,29.63155,,,
14/10/19,28.88848,,,
14/10/19,28.79985,,,
14/10/19,29.77449,,,
14/10/19,37.30632,,,
14/10/19,56.16147,,,
14/10/19,46.44255,,,
14/10/19,34.10736,,,
14/10/19,27.14746,,,
14/10/19,25.96801,,,
14/10/19,23.51213,,,
14/10/19,26.0052,,,
14/10/19,28.17168,,,
14/10/19,29.15775,,,
14/10/19,33.46216,,,
14/10/19,36.64841,,,
14/10/19,53.10483,,,
14/10/19,75.38253,,,
14/10/19,73.49519,,,
14/10/19,51.40893,,,
14/10/19,45.52741,,,
14/10/19,39.47263,,,
14/10/19,36.33636,,,
15/10/19,33.41691,,,
15/10/19,32.45109,,,
15/10/19,31.06195,,,
15/10/19,31.21719,,,
15/10/19,31.52863,,,
15/10/19,38.77567,,,
15/10/19,56.61648,,,
15/10/19,47.2569,,,
15/10/19,33.92148,,,
15/10/19,27.91679,,,
15/10/19,24.1047,,,
15/10/19,23.99859,,,
15/10/19,26.39064,,,
15/10/19,28.6271,,,
15/10/19,31.23389,,,
15/10/19,34.25703,,,
15/10/19,38.29181,,,
15/10/19,54.72128,,,
15/10/19,71.15231877,,,
15/10/19,70.51424136,,,
15/10/19,52.05721,,,
15/10/19,48.67115,,,
15/10/19,42.42175,,,
15/10/19,38.93738,,,
16/10/19,35.85676,,,
16/10/19,33.8838,,,
16/10/19,32.89087,,,
16/10/19,33.2368,,,
16/10/19,33.69589,,,
16/10/19,38.26769,,,
16/10/19,50.09057,,,
16/10/19,46.26451,,,
16/10/19,33.74628,,,
16/10/19,29.54934,,,
16/10/19,27.88191,,,
16/10/19,28.227,,,
16/10/19,29.17946,,,
16/10/19,30.28657,,,
16/10/19,34.90018,,,
16/10/19,37.31423,,,
16/10/19,44.47093,,,
16/10/19,60.67806,,,
16/10/19,70.70472578,,,
16/10/19,61.04807,,,
16/10/19,45.8159,,,
16/10/19,40.9589,,,
16/10/19,38.9961,,,
16/10/19,35.97232,,,
17/10/19,34.26713,,,
17/10/19,30.89757,,,
17/10/19,30.22306,,,
17/10/19,30.18894,,,
17/10/19,31.21863,,,
17/10/19,35.61345,,,
17/10/19,44.84623,,,
17/10/19,39.40584,,,
17/10/19,32.44618,,,
17/10/19,28.39645,,,
17/10/19,21.12064,,,
17/10/19,19.81069,,,
17/10/19,19.12506,,,
17/10/19,20.01789,,,
17/10/19,22.64831,,,
17/10/19,25.32966,,,
17/10/19,28.81697,,,
17/10/19,42.34753,,,
17/10/19,62.09001,,,
17/10/19,52.26898,,,
17/10/19,41.84024,,,
17/10/19,38.16953,,,
17/10/19,34.68917,,,
17/10/19,30.92449,,,
18/10/19,28.73395,,,
18/10/19,27.05495,,,
18/10/19,27.50478,,,
18/10/19,26.62961,,,
18/10/19,28.55585,,,
18/10/19,34.79323,,,
18/10/19,43.36981,,,
18/10/19,40.37555,,,
18/10/19,29.15748,,,
18/10/19,24.32244,,,
18/10/19,22.20824,,,
18/10/19,23.63301,,,
18/10/19,26.62714,,,
18/10/19,25.12994,,,
18/10/19,27.32738,,,
18/10/19,28.55486,,,
18/10/19,31.44594,,,
18/10/19,43.0036,,,
18/10/19,59.14032,,,
18/10/19,45.3046,,,
18/10/19,42.27596,,,
18/10/19,39.51742,,,
18/10/19,36.28088,,,
18/10/19,32.09643,,,
19/10/19,31.21226,,,
19/10/19,28.88612,,,
19/10/19,28.38221,,,
19/10/19,28.26574,,,
19/10/19,30.33037,,,
19/10/19,35.85357,,,
19/10/19,36.162,,,
19/10/19,31.80004,,,
19/10/19,25.23183,,,
19/10/19,15.80752,,,
19/10/19,12.8735,,,
19/10/19,11.69317,,,
19/10/19,11.37820801,,,
19/10/19,11.10512,,,
19/10/19,14.35918,,,
19/10/19,21.28281,,,
19/10/19,26.46176,,,
19/10/19,42.4028,,,
19/10/19,52.95979,,,
19/10/19,46.92487,,,
19/10/19,43.85298,,,
19/10/19,42.26375,,,
19/10/19,38.57755,,,
19/10/19,32.69343,,,
20/10/19,28.06087,,,
20/10/19,29.61726,,,
20/10/19,29.87105,,,
20/10/19,28.99147,,,
20/10/19,31.69323,,,
20/10/19,30.88166,,,
20/10/19,31.83519,,,
20/10/19,30.26199,,,
20/10/19,22.68079,,,
20/10/19,12.52674,,,
20/10/19,9.023188559,,,
20/10/19,11.01404,,,
20/10/19,8.704871585,,,
20/10/19,16.12881,,,
20/10/19,21.74549,,,
20/10/19,25.39177,,,
20/10/19,33.56902,,,
20/10/19,48.61957,,,
20/10/19,67.02731,,,
20/10/19,57.03425,,,
20/10/19,49.24372,,,
20/10/19,42.66767,,,
20/10/19,40.17624,,,
20/10/19,36.15651,,,
21/10/19,35.74458,,,
21/10/19,30.53468,,,
21/10/19,29.68525,,,
21/10/19,30.94312,,,
21/10/19,33.05773,,,
21/10/19,39.18988,,,
21/10/19,49.5267,,,
21/10/19,48.90447,,,
21/10/19,36.10253,,,
21/10/19,27.63995,,,
21/10/19,26.78741,,,
21/10/19,27.47416,,,
21/10/19,28.13915,,,
21/10/19,32.96821,,,
21/10/19,33.86779,,,
21/10/19,38.04181,,,
21/10/19,45.63796,,,
21/10/19,78.44349,,,
21/10/19,73.32395606,,,
21/10/19,67.42128022,,,
21/10/19,53.415,,,
21/10/19,46.37283,,,
21/10/19,40.57817,,,
21/10/19,37.03394,,,
22/10/19,32.30328,,,
22/10/19,30.34726,,,
22/10/19,28.9271,,,
22/10/19,28.65199,,,
22/10/19,30.09656,,,
22/10/19,36.00217,,,
22/10/19,47.16163,,,
22/10/19,44.84989,,,
22/10/19,31.83994,,,
22/10/19,26.16085,,,
22/10/19,24.04632,,,
22/10/19,24.41518,,,
22/10/19,27.88834,,,
22/10/19,28.31951,,,
22/10/19,34.51292,,,
22/10/19,36.43276,,,
22/10/19,46.07332,,,
